{   {6743, 4889, 4224, 3398, 2896, 2538, 1999, 1608, 1287, 1006, 745, 496, 251, 0},
{6701, 4870, 4210, 3361, 2875, 2523, 2000, 1613, 1288, 1005, 740, 495, 251, 0},
{6822, 4903, 4234, 3370, 2875, 2520, 1999, 1601, 1276, 995, 737, 491, 248, 0},
{6803, 4886, 4215, 3364, 2869, 2515, 1990, 1596, 1275, 992, 735, 491, 248, 0},
{6788, 4871, 4208, 3361, 2867, 2511, 1992, 1599, 1275, 993, 735, 491, 246, 0},
{6682, 4875, 4211, 3361, 2866, 2509, 1989, 1598, 1275, 992, 733, 489, 246, 0},
{6749, 4868, 4203, 3358, 2869, 2512, 1991, 1599, 1275, 992, 734, 491, 248, 0},
{6759, 4880, 4211, 3361, 2866, 2509, 1987, 1596, 1272, 989, 732, 487, 245, 0},
{6728, 4864, 4205, 3359, 2862, 2508, 1987, 1594, 1271, 989, 731, 488, 246, 0},
{6756, 4876, 4212, 3357, 2866, 2507, 1985, 1593, 1271, 989, 731, 487, 246, 0},
{6739, 4871, 4203, 3354, 2862, 2506, 1984, 1592, 1269, 988, 731, 488, 245, 0},
{6727, 4868, 4201, 3355, 2862, 2505, 1984, 1593, 1270, 988, 731, 486, 245, 0},
{6706, 4872, 4208, 3354, 2859, 2505, 1983, 1591, 1268, 986, 729, 486, 243, 0},
{6767, 4883, 4211, 3357, 2862, 2506, 1985, 1592, 1269, 988, 731, 487, 245, 0},
{6711, 4865, 4206, 3352, 2860, 2504, 1982, 1592, 1269, 985, 730, 486, 245, 0},
{6759, 4868, 4198, 3353, 2861, 2504, 1983, 1591, 1268, 986, 730, 486, 245, 0},
{6748, 4875, 4209, 3358, 2863, 2508, 1987, 1595, 1274, 991, 734, 490, 247, 0},
{6761, 4894, 4216, 3362, 2866, 2509, 1988, 1597, 1275, 992, 734, 490, 247, 0},
{6719, 4869, 4204, 3357, 2866, 2510, 1992, 1602, 1281, 996, 738, 493, 250, 0},
{6805, 4893, 4224, 3373, 2876, 2518, 1998, 1606, 1282, 997, 739, 494, 249, 0}   }
