{   {2002, 1340, 1081, 767, 602, 489, 341, 239, 164, 104, 58, 22, 3, 0},
{1932, 1348, 1082, 778, 610, 495, 344, 241, 165, 106, 58, 23, 3, 0},
{1975, 1357, 1099, 779, 607, 493, 341, 238, 163, 104, 57, 21, 3, 0},
{1959, 1343, 1086, 773, 603, 489, 338, 238, 163, 104, 57, 22, 3, 0},
{1975, 1337, 1079, 768, 599, 486, 336, 235, 162, 103, 56, 21, 3, 0},
{1958, 1333, 1075, 760, 594, 484, 335, 235, 161, 103, 56, 21, 3, 0},
{1971, 1340, 1078, 767, 600, 487, 338, 237, 162, 104, 57, 21, 3, 0},
{1973, 1340, 1087, 770, 601, 488, 338, 238, 163, 104, 57, 21, 3, 0},
{1986, 1355, 1091, 771, 604, 490, 339, 237, 162, 103, 56, 21, 3, 0},
{1964, 1342, 1087, 770, 601, 488, 339, 237, 162, 103, 56, 21, 3, 0},
{1959, 1352, 1092, 770, 600, 487, 337, 237, 162, 104, 57, 21, 3, 0},
{1956, 1336, 1084, 771, 600, 487, 337, 236, 162, 103, 56, 21, 3, 0},
{1974, 1342, 1085, 769, 600, 488, 339, 237, 163, 104, 57, 21, 3, 0},
{1948, 1341, 1086, 767, 600, 488, 338, 237, 162, 103, 56, 21, 3, 0},
{1986, 1356, 1097, 771, 600, 487, 338, 237, 162, 103, 57, 21, 3, 0},
{1966, 1353, 1093, 775, 603, 491, 339, 236, 161, 102, 56, 20, 3, 0},
{1947, 1331, 1086, 767, 597, 487, 337, 237, 162, 104, 57, 21, 3, 0},
{1981, 1352, 1092, 773, 602, 491, 339, 238, 163, 103, 56, 20, 3, 0},
{1965, 1353, 1093, 775, 605, 491, 340, 239, 163, 104, 57, 21, 3, 0},
{1994, 1346, 1108, 787, 614, 498, 343, 241, 167, 106, 59, 22, 3, 0}   }
