{   {471, 384, 340, 276, 235, 205, 161, 127, 101, 79, 60, 43, 28, 0},
{472, 384, 340, 276, 235, 205, 160, 127, 100, 78, 60, 43, 28, 0},
{473, 385, 340, 276, 235, 205, 160, 126, 100, 78, 59, 43, 27, 0},
{474, 385, 341, 276, 235, 204, 159, 126, 99, 77, 59, 43, 27, 0},
{475, 385, 341, 276, 235, 204, 159, 126, 99, 77, 59, 42, 27, 0},
{474, 385, 340, 275, 235, 204, 159, 125, 99, 77, 59, 42, 27, 0},
{474, 385, 340, 275, 234, 204, 159, 125, 99, 77, 58, 42, 27, 0},
{474, 385, 340, 275, 234, 204, 159, 125, 99, 77, 58, 42, 27, 0},
{474, 385, 340, 275, 234, 203, 158, 125, 98, 76, 58, 42, 27, 0},
{474, 384, 340, 275, 234, 203, 158, 124, 98, 76, 58, 42, 27, 0},
{474, 384, 340, 274, 233, 203, 158, 124, 98, 76, 58, 42, 27, 0},
{473, 384, 339, 274, 233, 203, 157, 124, 98, 76, 58, 42, 27, 0},
{473, 384, 339, 274, 233, 202, 157, 124, 97, 76, 58, 42, 27, 0},
{473, 384, 339, 274, 233, 202, 157, 124, 97, 76, 57, 42, 27, 0},
{473, 383, 339, 273, 232, 202, 157, 123, 97, 75, 57, 41, 27, 0},
{472, 383, 338, 273, 232, 202, 157, 123, 97, 75, 57, 41, 27, 0},
{471, 382, 337, 273, 232, 201, 156, 123, 97, 75, 57, 41, 27, 0},
{469, 381, 336, 272, 231, 201, 156, 123, 97, 76, 57, 42, 27, 0},
{467, 379, 335, 271, 231, 201, 156, 123, 97, 76, 58, 42, 27, 0},
{465, 377, 334, 270, 230, 200, 156, 123, 97, 76, 58, 42, 27, 0}   }
