{   {203, 163, 143, 115, 97, 84, 64, 50, 38, 29, 21, 14, 8, 0},
{203, 163, 143, 115, 97, 84, 64, 50, 38, 29, 21, 14, 8, 0},
{204, 163, 143, 115, 97, 84, 64, 50, 38, 28, 20, 14, 8, 0},
{204, 164, 144, 115, 97, 84, 64, 49, 38, 28, 20, 14, 7, 0},
{204, 164, 144, 115, 97, 83, 64, 49, 38, 28, 20, 13, 7, 0},
{204, 164, 144, 115, 97, 83, 64, 49, 38, 28, 20, 13, 7, 0},
{205, 164, 144, 115, 97, 83, 64, 49, 38, 28, 20, 13, 7, 0},
{205, 164, 143, 115, 97, 83, 64, 49, 37, 28, 20, 13, 7, 0},
{205, 164, 143, 114, 96, 83, 63, 49, 37, 28, 20, 13, 7, 0},
{205, 164, 143, 114, 96, 83, 63, 49, 37, 28, 20, 13, 7, 0},
{205, 164, 144, 114, 96, 83, 63, 49, 37, 28, 20, 13, 7, 0},
{205, 164, 143, 114, 96, 83, 63, 49, 37, 28, 20, 13, 7, 0},
{205, 164, 143, 114, 96, 83, 63, 49, 37, 28, 20, 13, 7, 0},
{205, 164, 143, 114, 96, 83, 63, 48, 37, 27, 20, 13, 7, 0},
{205, 164, 143, 114, 96, 83, 63, 48, 37, 27, 20, 13, 7, 0},
{205, 164, 143, 114, 96, 83, 63, 48, 37, 27, 20, 13, 7, 0},
{205, 163, 143, 114, 96, 82, 63, 48, 37, 27, 20, 13, 7, 0},
{204, 163, 143, 114, 96, 82, 63, 48, 37, 27, 20, 13, 7, 0},
{204, 163, 142, 113, 95, 82, 63, 48, 37, 27, 20, 13, 7, 0},
{203, 162, 142, 113, 95, 82, 63, 48, 37, 28, 20, 13, 7, 0}   }
