{   {6752, 4585, 3890, 3041, 2554, 2208, 1707, 1332, 1027, 764, 525, 304, 101, 0},
{6829, 4590, 3894, 3034, 2548, 2199, 1699, 1326, 1021, 759, 522, 302, 100, 0},
{6792, 4578, 3878, 3024, 2539, 2195, 1698, 1326, 1022, 759, 521, 301, 100, 0},
{6766, 4567, 3873, 3018, 2534, 2189, 1690, 1319, 1015, 753, 517, 298, 98, 0},
{6742, 4567, 3874, 3018, 2534, 2188, 1688, 1317, 1013, 751, 515, 297, 98, 0},
{6739, 4567, 3875, 3019, 2533, 2188, 1689, 1317, 1013, 751, 515, 297, 97, 0},
{6755, 4570, 3875, 3018, 2534, 2188, 1688, 1317, 1013, 751, 514, 296, 97, 0},
{6743, 4562, 3869, 3014, 2530, 2185, 1686, 1315, 1012, 750, 514, 296, 97, 0},
{6746, 4561, 3870, 3015, 2530, 2185, 1685, 1314, 1011, 749, 513, 295, 96, 0},
{6745, 4561, 3869, 3013, 2529, 2183, 1683, 1312, 1009, 748, 512, 294, 96, 0},
{6750, 4563, 3869, 3011, 2526, 2181, 1682, 1311, 1008, 746, 510, 293, 95, 0},
{6732, 4556, 3863, 3010, 2525, 2180, 1681, 1310, 1007, 745, 510, 293, 95, 0},
{6742, 4559, 3864, 3008, 2523, 2178, 1680, 1308, 1006, 745, 509, 292, 94, 0},
{6717, 4555, 3864, 3010, 2525, 2180, 1681, 1309, 1007, 745, 510, 292, 94, 0},
{6718, 4553, 3860, 3006, 2522, 2178, 1678, 1308, 1006, 745, 509, 293, 95, 0},
{6704, 4550, 3856, 3003, 2520, 2175, 1677, 1307, 1005, 743, 508, 291, 94, 0},
{6719, 4559, 3865, 3008, 2524, 2178, 1680, 1308, 1006, 744, 508, 291, 94, 0},
{6697, 4558, 3869, 3013, 2528, 2184, 1684, 1313, 1010, 749, 512, 294, 96, 0},
{6763, 4570, 3875, 3019, 2534, 2187, 1689, 1317, 1014, 751, 514, 296, 97, 0},
{6720, 4575, 3876, 3023, 2537, 2192, 1695, 1323, 1020, 756, 519, 299, 98, 0}   }
