{   {1829, 1197, 956, 665, 512, 410, 273, 182, 113, 60, 20, 3, 0, 0},
{1823, 1205, 959, 666, 513, 411, 275, 184, 115, 62, 21, 4, 0, 0},
{1820, 1201, 958, 666, 513, 411, 275, 185, 116, 63, 22, 4, 0, 0},
{1820, 1200, 959, 668, 514, 412, 276, 185, 117, 63, 23, 4, 0, 0},
{1822, 1202, 960, 668, 514, 413, 277, 186, 117, 64, 24, 4, 0, 0},
{1819, 1203, 960, 669, 515, 413, 278, 186, 118, 65, 24, 4, 0, 0},
{1821, 1204, 962, 669, 516, 414, 279, 187, 119, 65, 25, 4, 0, 0},
{1823, 1205, 963, 671, 517, 415, 279, 188, 119, 66, 25, 5, 0, 0},
{1824, 1205, 963, 671, 517, 415, 279, 188, 119, 66, 25, 5, 0, 0},
{1821, 1205, 963, 671, 517, 415, 280, 188, 120, 66, 25, 5, 0, 0},
{1824, 1205, 963, 671, 518, 416, 280, 188, 120, 66, 25, 5, 0, 0},
{1821, 1205, 962, 671, 518, 415, 279, 188, 120, 66, 25, 5, 0, 0},
{1821, 1205, 963, 671, 517, 415, 279, 188, 119, 66, 25, 4, 0, 0},
{1820, 1206, 963, 671, 517, 415, 279, 187, 119, 66, 25, 4, 0, 0},
{1822, 1207, 964, 671, 517, 415, 279, 187, 119, 65, 24, 4, 0, 0},
{1820, 1205, 963, 671, 517, 414, 278, 187, 118, 65, 24, 4, 0, 0},
{1825, 1207, 965, 671, 516, 414, 278, 186, 117, 64, 23, 4, 0, 0},
{1814, 1204, 963, 671, 516, 414, 277, 186, 117, 63, 23, 4, 0, 0},
{1815, 1204, 962, 670, 516, 414, 277, 186, 117, 63, 22, 4, 0, 0},
{1812, 1201, 959, 669, 515, 413, 277, 185, 116, 62, 21, 3, 0, 0}   }
