{   {5016, 4233, 3841, 3253, 2866, 2574, 2106, 1729, 1402, 1108, 832, 560, 283, 0},
{5017, 4231, 3847, 3259, 2875, 2571, 2105, 1729, 1405, 1109, 833, 563, 286, 0},
{5007, 4242, 3848, 3256, 2870, 2568, 2100, 1723, 1398, 1102, 825, 556, 282, 0},
{5014, 4235, 3840, 3251, 2863, 2563, 2096, 1719, 1394, 1099, 823, 554, 280, 0},
{5005, 4233, 3841, 3246, 2856, 2558, 2090, 1717, 1393, 1098, 822, 553, 279, 0},
{5002, 4239, 3843, 3253, 2864, 2564, 2094, 1719, 1394, 1099, 822, 552, 280, 0},
{4995, 4231, 3837, 3246, 2859, 2557, 2087, 1714, 1390, 1097, 819, 551, 278, 0},
{5017, 4241, 3841, 3245, 2858, 2558, 2088, 1713, 1389, 1096, 818, 550, 278, 0},
{4998, 4236, 3840, 3243, 2855, 2556, 2086, 1711, 1388, 1095, 818, 549, 277, 0},
{5000, 4228, 3834, 3242, 2850, 2551, 2083, 1708, 1385, 1091, 816, 548, 277, 0},
{5001, 4232, 3836, 3241, 2851, 2549, 2081, 1706, 1384, 1089, 815, 546, 275, 0},
{5010, 4229, 3830, 3239, 2849, 2550, 2080, 1704, 1380, 1088, 813, 546, 275, 0},
{5009, 4227, 3831, 3234, 2846, 2548, 2080, 1705, 1381, 1088, 813, 545, 275, 0},
{5004, 4224, 3827, 3234, 2845, 2545, 2076, 1701, 1377, 1085, 810, 543, 274, 0},
{5002, 4233, 3834, 3237, 2847, 2545, 2074, 1700, 1377, 1084, 810, 543, 272, 0},
{5018, 4236, 3836, 3235, 2846, 2543, 2074, 1701, 1378, 1084, 809, 542, 273, 0},
{5013, 4232, 3834, 3238, 2846, 2544, 2072, 1700, 1377, 1084, 810, 541, 272, 0},
{5013, 4235, 3836, 3236, 2847, 2548, 2082, 1708, 1383, 1089, 813, 545, 274, 0},
{5003, 4221, 3823, 3231, 2845, 2545, 2082, 1705, 1380, 1089, 814, 544, 275, 0},
{5030, 4244, 3850, 3255, 2865, 2558, 2084, 1710, 1384, 1092, 818, 551, 278, 0}   }
