{   {1937, 1316, 1077, 768, 603, 494, 340, 239, 165, 106, 59, 22, 4, 0},
{1976, 1357, 1092, 779, 605, 493, 340, 240, 166, 108, 60, 23, 4, 0},
{1936, 1340, 1084, 770, 599, 491, 340, 240, 165, 106, 58, 23, 4, 0},
{1976, 1358, 1094, 771, 604, 491, 342, 240, 164, 105, 58, 22, 4, 0},
{1982, 1350, 1086, 769, 600, 489, 338, 238, 164, 105, 58, 22, 4, 0},
{1971, 1349, 1089, 773, 604, 491, 340, 239, 164, 105, 58, 22, 4, 0},
{1968, 1339, 1084, 771, 600, 488, 339, 238, 164, 105, 58, 22, 4, 0},
{1981, 1349, 1089, 771, 601, 489, 340, 239, 164, 105, 58, 22, 4, 0},
{1958, 1341, 1089, 773, 603, 490, 340, 239, 164, 105, 58, 22, 4, 0},
{1964, 1347, 1088, 770, 602, 489, 339, 239, 164, 105, 58, 22, 4, 0},
{1944, 1337, 1087, 772, 603, 491, 340, 239, 164, 105, 58, 22, 4, 0},
{1965, 1341, 1087, 771, 603, 490, 340, 239, 164, 105, 58, 22, 4, 0},
{1947, 1336, 1085, 770, 602, 489, 339, 238, 163, 105, 57, 22, 4, 0},
{1973, 1342, 1088, 772, 604, 491, 340, 238, 163, 105, 58, 22, 4, 0},
{1949, 1345, 1087, 770, 602, 489, 338, 238, 163, 104, 57, 22, 4, 0},
{1951, 1343, 1088, 771, 602, 490, 340, 240, 164, 105, 58, 22, 4, 0},
{1980, 1344, 1092, 773, 601, 489, 341, 238, 163, 105, 58, 22, 4, 0},
{1971, 1348, 1088, 771, 601, 490, 340, 240, 164, 105, 57, 22, 4, 0},
{1996, 1361, 1098, 777, 608, 496, 342, 242, 166, 107, 60, 23, 4, 0},
{1959, 1347, 1094, 781, 605, 494, 344, 241, 166, 107, 59, 22, 4, 0}   }
