{   {261, 206, 179, 142, 119, 102, 77, 59, 45, 33, 24, 15, 8, 0},
{262, 206, 180, 142, 119, 102, 77, 59, 45, 33, 24, 15, 8, 0},
{262, 207, 180, 142, 119, 102, 77, 59, 45, 33, 24, 15, 8, 0},
{263, 207, 180, 142, 119, 101, 77, 59, 44, 33, 23, 15, 8, 0},
{262, 207, 180, 142, 118, 101, 77, 58, 44, 33, 23, 15, 8, 0},
{262, 206, 180, 142, 118, 101, 76, 58, 44, 33, 23, 15, 8, 0},
{262, 206, 179, 141, 118, 101, 76, 58, 44, 33, 23, 15, 8, 0},
{261, 206, 179, 141, 118, 101, 76, 58, 44, 33, 23, 15, 8, 0},
{261, 206, 179, 141, 118, 101, 76, 58, 44, 33, 23, 15, 8, 0},
{261, 206, 179, 141, 118, 101, 76, 58, 44, 33, 23, 15, 8, 0},
{262, 206, 179, 141, 118, 101, 76, 58, 44, 33, 23, 15, 8, 0},
{262, 206, 179, 141, 118, 101, 76, 58, 44, 33, 23, 15, 8, 0},
{261, 206, 179, 141, 118, 101, 76, 58, 44, 33, 23, 15, 8, 0},
{262, 206, 179, 141, 118, 101, 76, 58, 44, 33, 23, 15, 8, 0},
{262, 207, 180, 142, 118, 101, 76, 58, 44, 33, 23, 15, 8, 0},
{262, 207, 180, 142, 118, 101, 76, 58, 44, 33, 23, 15, 8, 0},
{263, 207, 180, 142, 118, 101, 77, 58, 44, 33, 23, 15, 8, 0},
{263, 207, 180, 142, 119, 102, 77, 59, 44, 33, 23, 15, 8, 0},
{262, 207, 180, 142, 119, 102, 77, 59, 45, 33, 24, 15, 8, 0},
{262, 207, 180, 142, 119, 102, 77, 59, 45, 33, 24, 15, 8, 0}   }
