{   {221, 181, 160, 130, 110, 96, 75, 59, 46, 36, 27, 20, 13, 0},
{223, 182, 161, 130, 111, 96, 74, 59, 46, 36, 27, 20, 13, 0},
{223, 182, 161, 130, 110, 96, 75, 58, 46, 35, 27, 20, 13, 0},
{223, 182, 161, 130, 111, 96, 74, 58, 46, 35, 27, 19, 13, 0},
{224, 183, 161, 130, 111, 96, 74, 58, 46, 35, 26, 19, 13, 0},
{224, 182, 161, 130, 111, 96, 74, 58, 45, 35, 27, 20, 13, 0},
{224, 182, 161, 130, 111, 96, 74, 58, 45, 35, 27, 20, 13, 0},
{224, 182, 161, 130, 110, 96, 74, 58, 46, 35, 27, 20, 13, 0},
{224, 182, 161, 130, 110, 96, 74, 58, 45, 35, 27, 20, 13, 0},
{224, 182, 161, 130, 111, 96, 74, 58, 45, 35, 27, 20, 13, 0},
{224, 182, 161, 130, 111, 96, 74, 58, 45, 35, 27, 20, 13, 0},
{224, 182, 161, 130, 111, 96, 74, 58, 45, 35, 27, 20, 13, 0},
{225, 183, 161, 130, 111, 96, 74, 58, 46, 35, 27, 20, 13, 0},
{224, 183, 161, 130, 111, 96, 74, 58, 46, 35, 27, 20, 14, 0},
{224, 182, 161, 130, 111, 96, 74, 58, 45, 35, 27, 20, 13, 0},
{225, 182, 161, 130, 111, 96, 74, 58, 45, 35, 27, 20, 13, 0},
{225, 182, 161, 130, 111, 96, 74, 58, 45, 35, 26, 19, 13, 0},
{224, 182, 161, 130, 111, 96, 74, 59, 46, 35, 27, 19, 13, 0},
{223, 181, 161, 130, 111, 96, 74, 58, 46, 35, 27, 20, 13, 0},
{223, 181, 160, 130, 110, 96, 75, 59, 46, 36, 27, 20, 13, 0}   }
